Id,Manufacturer,Model,Prod_Year,Category,Leather_Interioe,Fuel_Type,Engine Volume,Kilometers_Driven,Gear_Box_Type,Drive_Wheel,Selling_Date,Wheel,Color,Airbags,Price
45797636,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,52169,Automatic,Front,05-05-2023,Left wheel,Blue,4,155240
45810499,CHEVROLET,Orlando,2017,Jeep,Yes,Diesel,1.6,67668,Automatic,Front,05-05-2023,Left wheel,White,4,353280
45810645,CHEVROLET,Spark,2014,Sedan,Yes,Petrol,1,35565,Automatic,Front,05-05-2023,Left wheel,White,4,87780
45789983,FORD,Escape,2002,Jeep,No,CNG,3,262000,Automatic,4x4,05-05-2023,Left wheel,Blue,2,68990
45759226,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,255406,Automatic,4x4,05-05-2023,Left wheel,Black,0,128580
45794048,HYUNDAI,Elantra,2017,Sedan,No,Petrol,2,60659,Tiptronic,Front,05-05-2023,Left wheel,Black,12,156810
45788302,VOLKSWAGEN,Passat,2011,Sedan,Yes,Petrol,2.5,119000,Automatic,Front,05-05-2023,Left wheel,Black,8,181890
45802873,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,90000,Automatic,Front,05-05-2023,Left wheel,White,4,466210
45774177,MERCEDES-BENZ,E 50,2000,Sedan,Yes,Petrol,5,160000,Tiptronic,Rear,05-05-2023,Left wheel,Black,8,112900
45804092,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,50132,Automatic,Front,05-05-2023,Left wheel,Black,4,143850
45776723,OPEL,Vectra B,1996,Sedan,No,Petrol,1.8,260000,Manual,Front,05-05-2023,Left wheel,Green,2,47040
45807342,MERCEDES-BENZ,C 300,2012,Sedan,Yes,Petrol,3,209224,Automatic,4x4,05-05-2023,Left wheel,Black,12,153670
45621664,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,331144,Automatic,Rear,05-05-2023,Left wheel,Black,12,301070
45696622,CHEVROLET,Cruze,2012,Sedan,No,Petrol,1.4 Turbo,57600,Tiptronic,Front,05-05-2023,Left wheel,Silver,8,141130
44753173,CHRYSLER,200,2015,Sedan,No,Petrol,2.4,196800,Automatic,Front,05-05-2023,Left wheel,Brown,10,203850
45733051,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,495466,Automatic,Front,05-05-2023,Left wheel,Orange,4,92520
45809144,FORD,Taurus,2013,Sedan,Yes,Petrol,3.5,101093,Automatic,Front,05-05-2023,Left wheel,Black,4,299650
43907016,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,124000,Automatic,Front,05-05-2023,Left wheel,Carnelian red,12,213260
45659052,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.5,186542,Automatic,4x4,05-05-2023,Left wheel,White,12,20380
45523682,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,38712,Automatic,Front,05-05-2023,Left wheel,White,12,103490
45763531,MAZDA,CX-5,2018,Jeep,No,Petrol,2.5,20000,Tiptronic,4x4,05-05-2023,Left wheel,Black,12,517460
45730287,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,152847,Automatic,Front,05-05-2023,Left wheel,Silver,4,320350
45809714,HONDA,Civic,2016,Sedan,Yes,Petrol,2,34000,Automatic,Front,05-05-2023,Left wheel,Black,4,482020
45733401,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2.4,81163,Automatic,Front,05-05-2023,Left wheel,White,4,479890
45802712,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,174261,Automatic,Front,05-05-2023,Left wheel,Silver,4,361370
45748976,MERCEDES-BENZ,E 220,2002,Sedan,Yes,Diesel,2.2 Turbo,259000,Manual,Rear,05-05-2023,Left wheel,Golden,12,172490
45732729,HYUNDAI,Sonata,2016,Sedan,Yes,CNG,2,518650,Automatic,Front,05-05-2023,Left wheel,Orange,4,68370
45801466,HYUNDAI,Accent,2011,Sedan,Yes,Petrol,1.6,42211,Automatic,Front,05-05-2023,Left wheel,Black,4,112900
45732879,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,86280,Automatic,Front,05-05-2023,Left wheel,Silver,4,103490
45728483,SSANGYONG,REXTON,2016,Jeep,Yes,Diesel,2.2,82907,Automatic,Front,05-05-2023,Left wheel,Black,4,541670
45797955,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,104090,Automatic,Front,05-05-2023,Left wheel,White,4,168940
45668515,MERCEDES-BENZ,ML 350,2009,Jeep,No,Petrol,3.7,208000,Tiptronic,4x4,05-05-2023,Left wheel,Black,0,291660
45647005,LEXUS,RX 350,2018,Jeep,Yes,Petrol,3.5,8618,Automatic,Front,05-05-2023,Left wheel,Black,12,32930
45733366,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,673653,Automatic,Front,05-05-2023,Left wheel,Orange,4,125440
45809188,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2,16285,Automatic,Front,05-05-2023,Left wheel,White,4,428450
45667161,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8,70000,Automatic,Front,05-05-2023,Left wheel,Silver,4,172490
44838425,SUBARU,Forester,2013,Jeep,No,Petrol,2.5,170000,Automatic,4x4,05-05-2023,Left wheel,Black,8,188170
45285505,HYUNDAI,Tucson,2015,Jeep,No,Petrol,1.6 Turbo,64000,Tiptronic,Front,05-05-2023,Left wheel,Black,8,329290
45809849,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.8,81819,Automatic,Front,05-05-2023,Left wheel,White,4,168790
45434094,MERCEDES-BENZ,S 320,2002,Sedan,Yes,Diesel,3.2,350000,Tiptronic,Rear,05-05-2023,Left wheel,Silver,0,109760
45804505,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,146526,Automatic,Front,05-05-2023,Left wheel,White,4,229470
45809023,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2,91751,Automatic,Front,05-05-2023,Left wheel,Silver,4,228400
45804769,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,129800,Automatic,Front,05-05-2023,Left wheel,White,4,367330
45763078,TOYOTA,Highlander,2011,Jeep,Yes,Petrol,3.5,368064,Automatic,4x4,05-05-2023,Left wheel,Grey,12,225800
45726911,SSANGYONG,Korando,2012,Jeep,Yes,Diesel,2,114853,Automatic,Front,05-05-2023,Left wheel,Black,4,211810
45792987,MERCEDES-BENZ,E 320,2001,Sedan,Yes,Petrol,3.2,214500,Tiptronic,Rear,05-05-2023,Left wheel,Blue,6,111330
45802392,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,351108,Automatic,Front,05-05-2023,Left wheel,Silver,4,98880
45789978,KIA,Sportage,2009,Jeep,Yes,Diesel,2,47520,Automatic,Front,05-05-2023,Left wheel,Silver,4,68990
45804201,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,151144,Automatic,Front,05-05-2023,Left wheel,White,4,255910
45809774,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.6,148765,Automatic,Front,05-05-2023,Left wheel,Grey,4,129800
45730707,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,57793,Automatic,Front,05-05-2023,Left wheel,White,4,424000
45647814,BMW,X5,2014,Jeep,Yes,Diesel,3,141384,Automatic,4x4,05-05-2023,Left wheel,Blue,0,250890
45732868,HYUNDAI,Sonata,2014,Sedan,Yes,CNG,2,421703,Automatic,Front,05-05-2023,Left wheel,Silver,4,100360
45801681,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,78633,Automatic,Front,05-05-2023,Left wheel,Grey,4,191210
45438626,SKODA,Octavia,2009,Sedan,No,Petrol,1.6,30000,Manual,Front,05-05-2023,Left wheel,Silver,6,141130
45656739,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.3,224629,Automatic,4x4,05-05-2023,Left wheel,Silver,12,81540
45809522,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2,102555,Automatic,Front,05-05-2023,Left wheel,White,4,270930
45757578,MERCEDES-BENZ,ML 350 3.7,2003,Jeep,Yes,CNG,3.7,170000,Tiptronic,4x4,05-05-2023,Left wheel,Black,10,150530
45767814,MAZDA,MPV,2001,Minivan,No,CNG,2.5,19000,Automatic,Front,05-05-2023,Right-hand drive,White,2,47040
45815648,MERCEDES-BENZ,CLS 550,2016,Sedan,Yes,Petrol,3.0 Turbo,35000,Automatic,4x4,05-05-2023,Left wheel,Black,0,1003550
45730733,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,123594,Automatic,Front,05-05-2023,Left wheel,Silver,4,182400
45800749,HONDA,FIT,2005,Sedan,No,Petrol,1.3,20000,Automatic,Front,05-05-2023,Right-hand drive,White,4,90950
45793107,MERCEDES-BENZ,C 180,1995,Sedan,No,CNG,1.8,2147483647,Manual,Rear,05-05-2023,Left wheel,Blue,5,59590
45804820,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,121189,Automatic,Front,05-05-2023,Left wheel,Black,4,339080
45732867,HYUNDAI,Sonata,2014,Sedan,Yes,CNG,2,389854,Automatic,Front,05-05-2023,Left wheel,Silver,4,100360
45786361,CHEVROLET,Cruze,2014,Sedan,No,Petrol,1.4 Turbo,152000,Tiptronic,Front,05-05-2023,Left wheel,White,6,163080
45727410,SSANGYONG,Korando,2011,Jeep,Yes,Diesel,2,155420,Automatic,Front,05-05-2023,Left wheel,Silver,4,195790
45716976,FORD,Escape áƒ›áƒ”áƒ áƒ™áƒ£áƒ áƒ˜ áƒ›áƒ”áƒ áƒ˜áƒœáƒ”áƒ áƒ˜,2008,Jeep,No,Hybrid,2.3,186254,Tiptronic,4x4,05-05-2023,Left wheel,Sky blue,4,175000
45808710,PORSCHE,macan,2018,Sedan,Yes,Petrol,2,28840,Automatic,4x4,05-05-2023,Left wheel,Blue,12,464140
45732563,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.2,51905,Automatic,Front,05-05-2023,Left wheel,White,4,333780
45810262,CHEVROLET,Malibu,2015,Sedan,Yes,Diesel,2,133988,Automatic,Front,05-05-2023,Left wheel,White,4,277700
45797358,TOYOTA,Prius,2009,Sedan,No,Hybrid,1.8,195000,Automatic,Front,05-05-2023,Left wheel,White,8,150530
45730611,SSANGYONG,Actyon,2015,Jeep,Yes,Petrol,1.6,120641,Automatic,Front,05-05-2023,Left wheel,White,4,271050
45810912,LEXUS,ES 350,2017,Sedan,Yes,Hybrid,2.5,88336,Automatic,Front,05-05-2023,Left wheel,White,12,142690
45730194,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,105909,Automatic,Front,05-05-2023,Left wheel,White,4,426920
45760637,SUBARU,Forester,2015,Jeep,Yes,Petrol,2.5,93170,Automatic,4x4,05-05-2023,Left wheel,Red,0,97220
45756610,DODGE,Ramcharger,2014,Sedan,Yes,Petrol,3.6,173770,Automatic,Rear,05-05-2023,Left wheel,White,12,43910
45642840,HONDA,Civic,2013,Sedan,Yes,Hybrid,1.5,144872,Automatic,Front,05-05-2023,Left wheel,White,0,83110
45755003,TOYOTA,Prius V,2013,Minivan,Yes,Hybrid,1.8,178314,Automatic,Front,05-05-2023,Left wheel,White,12,36070
45733300,HYUNDAI,Sonata,2014,Sedan,Yes,CNG,2,354648,Automatic,Front,05-05-2023,Left wheel,Silver,4,119170
45799548,KIA,Niro,2018,Jeep,No,Hybrid,1.6,62347,Automatic,Front,05-05-2023,Left wheel,Black,10,388880
45801729,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,119921,Automatic,Front,05-05-2023,Left wheel,Grey,4,182400
45808725,LEXUS,RX 350,2013,Jeep,Yes,Petrol,3.5,258784,Automatic,4x4,05-05-2023,Left wheel,Grey,12,45470
44906353,HYUNDAI,Sonata,2016,Sedan,No,Petrol,2.4,72000,Tiptronic,Front,05-05-2023,Left wheel,Black,12,203850
45506364,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.4,172800,Tiptronic,Front,05-05-2023,Left wheel,White,8,178760
45733147,HYUNDAI,Sonata,2014,Sedan,Yes,CNG,2,291437,Automatic,Front,05-05-2023,Left wheel,Silver,4,116040
45795287,NISSAN,X-Trail gt,2002,Jeep,No,Petrol,2.0 Turbo,210000,Automatic,4x4,05-05-2023,Left wheel,Beige,4,109760
45813985,MERCEDES-BENZ,C 400,2015,Sedan,Yes,Petrol,3,29469,Automatic,4x4,05-05-2023,Left wheel,White,12,48610
45789918,KIA,Picanto,2016,Sedan,Yes,Petrol,1,31230,Automatic,Front,05-05-2023,Left wheel,Black,4,120740
45732894,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,43000,Automatic,Front,05-05-2023,Left wheel,Silver,4,136420
45797089,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,37509,Automatic,Front,05-05-2023,Left wheel,White,4,153360
45733717,HYUNDAI,Sonata,2016,Sedan,Yes,Petrol,2,25970,Automatic,Front,05-05-2023,Left wheel,Grey,4,497510
45734195,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,12000,Tiptronic,Front,05-05-2023,Left wheel,Black,12,642900
45766979,MERCEDES-BENZ,E 320,2007,Sedan,Yes,Diesel,3,385000,Automatic,Rear,05-05-2023,Left wheel,Silver,6,188170
45805832,FORD,Fusion,2013,Sedan,Yes,Petrol,2.0 Turbo,160000,Tiptronic,Front,05-05-2023,Left wheel,Brown,8,109760
45797499,MERCEDES-BENZ,CLA 250,2014,Sedan,Yes,Petrol,2.0 Turbo,85000,Tiptronic,4x4,05-05-2023,Left wheel,White,10,439050
45732846,HYUNDAI,Sonata,2016,Sedan,Yes,CNG,2,258906,Automatic,Front,05-05-2023,Left wheel,Silver,4,112900
45765457,BMW,535 Diesel,2015,Sedan,Yes,Diesel,3.0 Turbo,80000,Automatic,Rear,05-05-2023,Left wheel,Black,12,611540
45797106,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,135884,Automatic,Front,05-05-2023,Left wheel,Silver,4,368340
45775829,TOYOTA,RAV 4 SPORT,2010,Jeep,Yes,Petrol,2.5,110571,Tiptronic,Front,05-05-2023,Left wheel,Black,10,247750
45732553,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,123898,Automatic,Front,05-05-2023,Left wheel,White,4,515170
45775187,TOYOTA,Camry,2010,Sedan,Yes,Hybrid,2.4,132000,Tiptronic,Front,05-05-2023,Left wheel,Green,12,122310
45805098,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,185706,Automatic,Front,05-05-2023,Left wheel,White,4,167880
45732838,HYUNDAI,Sonata,2016,Sedan,Yes,CNG,2,590934,Automatic,Front,05-05-2023,Left wheel,Orange,4,100360
45792287,MERCEDES-BENZ,C 230,2006,Sedan,Yes,Petrol,2.5,233000,Tiptronic,Rear,05-05-2023,Left wheel,Black,6,150530
45788444,VOLKSWAGEN,Jetta,2017,Sedan,No,Petrol,1.4 Turbo,13000,Tiptronic,Front,05-05-2023,Left wheel,White,12,228940
45803116,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,52000,Automatic,Front,05-05-2023,Left wheel,Silver,4,98790
45778029,HONDA,FIT,2013,Sedan,No,Petrol,1.3,113000,Tiptronic,Front,05-05-2023,Right-hand drive,White,4,141130
45732069,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,153997,Automatic,Front,05-05-2023,Left wheel,Silver,4,226930
45749408,MITSUBISHI,Carisma,2001,Sedan,No,Petrol,1.6,258000,Manual,Rear,05-05-2023,Left wheel,Blue,4,56450
45812681,TOYOTA,Camry,2013,Sedan,No,Petrol,2.5,10000,Tiptronic,Front,05-05-2023,Left wheel,White,15,203850
45780048,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,90000,Automatic,Front,05-05-2023,Left wheel,Silver,6,213260
45806580,TOYOTA,Camry,2013,Sedan,Yes,Petrol,3.5,142000,Tiptronic,Front,05-05-2023,Left wheel,Black,8,282250
45812770,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,105235,Automatic,Front,05-05-2023,Left wheel,Blue,12,42340
45804362,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,99881,Automatic,Front,05-05-2023,Left wheel,Black,4,438800
45810169,CHEVROLET,Lacetti,2009,Sedan,Yes,Petrol,1.6,163560,Automatic,Front,05-05-2023,Left wheel,Grey,4,128610
45797459,HYUNDAI,Elantra,2008,Sedan,Yes,Petrol,1.6,133749,Automatic,Front,05-05-2023,Left wheel,Blue,4,103810
45793348,CHEVROLET,Spark,2014,Sedan,Yes,Petrol,1,31114,Automatic,Front,05-05-2023,Left wheel,Black,4,94050
45312343,MERCEDES-BENZ,GL 350,2011,Jeep,Yes,Diesel,3.0 Turbo,122000,Tiptronic,4x4,05-05-2023,Left wheel,Black,12,486100
45537656,NISSAN,Serena,2010,Minivan,No,CNG,2,120000,Tiptronic,Front,05-05-2023,Right-hand drive,Black,12,156810
45805422,FORD,Fusion,2014,Sedan,No,Petrol,2.5,189000,Tiptronic,Front,05-05-2023,Left wheel,White,12,203850
45773847,BMW,X5,2011,Jeep,Yes,Diesel,3,332243,Automatic,4x4,05-05-2023,Left wheel,Black,12,36070
45646063,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549,Automatic,Front,05-05-2023,Left wheel,Black,12,50180
45803598,HYUNDAI,Sonata,2017,Sedan,Yes,CNG,2,263823,Automatic,Front,05-05-2023,Left wheel,Silver,4,174050
45767957,TOYOTA,Prius,2015,Jeep,Yes,Hybrid,1.8,104795,Automatic,Front,05-05-2023,Left wheel,White,12,20380
45770443,VAZ,2107,2005,Sedan,No,Petrol,1.7,125000,Manual,Rear,05-05-2023,Left wheel,White,0,44000
45813918,MERCEDES-BENZ,C 300,2015,Sedan,Yes,Petrol,2,54739,Automatic,Rear,05-05-2023,Left wheel,White,12,288520
45398403,HYUNDAI,Sonata,2012,Sedan,Yes,Petrol,2.4,123869,Tiptronic,Front,05-05-2023,Left wheel,White,12,172490
45803267,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,505900,Automatic,Front,05-05-2023,Left wheel,Orange,4,65860
45725207,SSANGYONG,Actyon,2011,Jeep,Yes,Diesel,2,72080,Automatic,Front,05-05-2023,Left wheel,White,4,214730
45802986,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,207187,Automatic,Front,05-05-2023,Left wheel,Black,4,334090
45784335,CHEVROLET,Malibu eco,2013,Sedan,Yes,Hybrid,2.4,117000,Tiptronic,Front,05-05-2023,Left wheel,Pink,12,141130
45747500,BMW,520,1996,Sedan,No,Petrol,2,44444,Manual,Rear,05-05-2023,Left wheel,Blue,2,75270
45797645,MITSUBISHI,Grandis,2003,Minivan,No,CNG,2.4,111111,Tiptronic,Front,05-05-2023,Left wheel,Silver,4,81540
45804164,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,80118,Automatic,Front,05-05-2023,Left wheel,White,4,270650
45804686,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,47090,Automatic,Front,05-05-2023,Left wheel,White,4,365640
45759631,SUBARU,Forester,2015,Jeep,Yes,Petrol,2.5,93170,Automatic,4x4,05-05-2023,Left wheel,Red,0,97220
44044771,CHEVROLET,Cruze,2016,Sedan,Yes,Petrol,1.8,53000,Tiptronic,Front,05-05-2023,Left wheel,White,6,156810
45815526,TOYOTA,Camry XLE,2013,Sedan,Yes,Hybrid,2.5,201600,Automatic,Front,05-05-2023,Left wheel,Black,0,241480
45810373,CHEVROLET,Malibu,2014,Sedan,Yes,Diesel,2,38710,Automatic,Front,05-05-2023,Left wheel,Brown,4,177190
45804363,LEXUS,IS 250,2009,Sedan,Yes,Petrol,2.5,126715,Automatic,Front,05-05-2023,Left wheel,White,4,236020
45772546,LEXUS,RX 350,2018,Sedan,Yes,Petrol,3.5,15744,Automatic,4x4,05-05-2023,Left wheel,White,12,551950
45803631,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,72364,Automatic,Front,05-05-2023,Left wheel,Black,4,277550
45802701,HYUNDAI,Santa FE,2019,Jeep,Yes,Diesel,2,56000,Automatic,Front,05-05-2023,Left wheel,Grey,4,800740
45793451,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156816,Tiptronic,Front,05-05-2023,Left wheel,Blue,12,282250
45810131,CHEVROLET,Lacetti,2009,Sedan,Yes,Diesel,2,155025,Automatic,Front,05-05-2023,Left wheel,Black,4,119920
45779122,NISSAN,X-Trail,2004,Jeep,Yes,CNG,2,190000,Automatic,4x4,05-05-2023,Right-hand drive,Silver,4,131720
45732841,HYUNDAI,Sonata,2014,Sedan,Yes,CNG,2,402881,Automatic,Front,05-05-2023,Left wheel,Silver,4,116040
45714918,FORD,Fusion,2014,Sedan,Yes,Petrol,2.0 Turbo,115000,Tiptronic,Front,05-05-2023,Left wheel,Carnelian red,10,194440
45771660,SUBARU,Forester,2018,Sedan,Yes,Petrol,2.5,32435,Automatic,4x4,05-05-2023,Left wheel,Black,12,106630
45744812,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,107125,Automatic,Front,05-05-2023,Left wheel,Black,4,58020
44875335,FORD,Fusion,2010,Sedan,Yes,Petrol,3,150000,Automatic,Front,05-05-2023,Left wheel,White,8,28220
45759869,LEXUS,GX 470,2014,Jeep,Yes,Petrol,4.6,146218,Automatic,4x4,05-05-2023,Left wheel,Black,0,175620
45793580,CHRYSLER,300,2006,Sedan,No,Petrol,2.7,110456,Tiptronic,Rear,05-05-2023,Left wheel,White,6,78400
45811801,BMW,335,2002,Sedan,Yes,Petrol,2.5,126000,Tiptronic,Rear,05-05-2023,Right-hand drive,Silver,6,76830
45776435,MERCEDES-BENZ,CLS 350,2012,Sedan,Yes,Diesel,3.5 Turbo,207000,Automatic,4x4,05-05-2023,Left wheel,Grey,0,658580
45808241,TOYOTA,Highlander,2014,Jeep,Yes,Hybrid,3.5,100000,Tiptronic,4x4,05-05-2023,Left wheel,White,12,736980
45813250,FORD,Fusion,2015,Sedan,No,Petrol,2.5,96000,Tiptronic,Front,05-05-2023,Left wheel,Silver,10,114470
45733577,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,1.6,32000,Automatic,Front,05-05-2023,Left wheel,Grey,4,626970
45799199,TOYOTA,Prius,2017,Sedan,No,Hybrid,1.8,90652,Automatic,Front,05-05-2023,Left wheel,Silver,10,335560
45788973,LEXUS,RX 350,2015,Jeep,Yes,Petrol,3.5,360125,Tiptronic,4x4,05-05-2023,Right-hand drive,White,12,580180
45782192,TOYOTA,RAV 4,2011,Jeep,No,Petrol,2.5,172800,Automatic,Front,05-05-2023,Left wheel,Black,12,235210
45582825,SKODA,Octavia,2009,Sedan,No,Petrol,2,75000,Manual,Front,05-05-2023,Left wheel,White,0,81540
45810512,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,152595,Automatic,Front,05-05-2023,Left wheel,Grey,4,174490
45761530,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,125000,Tiptronic,Front,05-05-2023,Left wheel,Black,12,225800
45524734,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,38712,Automatic,Front,05-05-2023,Left wheel,White,12,103490
45481458,MERCEDES-BENZ,GL 450,2006,Jeep,Yes,CNG,4.5 Turbo,181000,Automatic,4x4,05-05-2023,Left wheel,Black,6,210000
45804669,HONDA,Cr-v,2002,Jeep,No,Petrol,2,158000,Automatic,4x4,05-05-2023,Right-hand drive,Silver,8,79970
45812812,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,4565,Automatic,Front,05-05-2023,Left wheel,Grey,12,64290
45790224,MERCEDES-BENZ,S 500,2003,Sedan,Yes,Petrol,5,300000,Tiptronic,Rear,05-05-2023,Left wheel,Black,12,87810
45733303,HYUNDAI,Sonata,2010,Sedan,Yes,CNG,2,81248,Automatic,Front,05-05-2023,Left wheel,White,4,71190
45801378,BMW,750,2006,Sedan,Yes,Petrol,4.8,249600,Automatic,Rear,05-05-2023,Left wheel,Black,12,122310
45803094,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,139488,Automatic,Front,05-05-2023,Left wheel,Black,4,392260
45769136,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800,Automatic,Rear,05-05-2023,Left wheel,Grey,12,58020
44200570,FORD,EcoSport SE,2017,Jeep,No,Petrol,2.0 Turbo,15052,Automatic,4x4,05-05-2023,Left wheel,White,9,249320
45781510,MERCEDES-BENZ,E 500,2003,Sedan,Yes,Petrol,5,125000,Automatic,Rear,05-05-2023,Left wheel,White,12,166210
45803039,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,151193,Automatic,Front,05-05-2023,Left wheel,Grey,4,375640
45775311,TOYOTA,VOXY,2003,Minivan,Yes,CNG,2,210000,Automatic,Rear,05-05-2023,Right-hand drive,Black,8,75270
45803204,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,650556,Automatic,Front,05-05-2023,Left wheel,Orange,4,125440
45797245,HYUNDAI,Elantra,2016,Sedan,Yes,CNG,1.6,138241,Automatic,Front,05-05-2023,Left wheel,Grey,4,213950
45728551,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2,106055,Automatic,Front,05-05-2023,Left wheel,Black,4,453420
45659914,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,150909,Automatic,4x4,05-05-2023,Left wheel,Black,0,40770
45814952,SUBARU,XV,2014,Jeep,Yes,Hybrid,2,131872,Automatic,4x4,05-05-2023,Left wheel,White,12,120740
45755091,FORD,Fusion,2018,Sedan,Yes,Hybrid,2,28813,Automatic,Front,05-05-2023,Left wheel,Blue,12,101920
45786951,MERCEDES-BENZ,C 250,2012,Sedan,Yes,Petrol,1.8 Turbo,99000,Automatic,Rear,05-05-2023,Left wheel,Red,12,329290
45805867,BMW,320,2003,Sedan,No,Petrol,2.2,144000,Tiptronic,Rear,05-05-2023,Right-hand drive,Blue,6,53310
45128746,MAZDA,Mazda 6,2013,Sedan,Yes,Petrol,2.5,92800,Automatic,Front,05-05-2023,Left wheel,Silver,12,144260
45433543,NISSAN,Murano,2012,Jeep,No,Petrol,3.5,132000,Tiptronic,4x4,05-05-2023,Left wheel,Silver,12,216390
45740925,TOYOTA,Camry,2013,Sedan,No,Hybrid,2.5,75000,Automatic,Front,05-05-2023,Left wheel,Grey,12,175620
45651843,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005,Automatic,4x4,05-05-2023,Left wheel,Silver,12,133280
45785504,TOYOTA,RAV 4,2016,Jeep,No,Petrol,2.5,60800,Automatic,4x4,05-05-2023,Left wheel,Black,12,454730
45733586,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2,27448,Automatic,Front,05-05-2023,Left wheel,Black,4,650520
45812938,SUBARU,Legacy Bl5,2003,Sedan,No,Petrol,2.0 Turbo,217000,Tiptronic,4x4,05-05-2023,Right-hand drive,Silver,2,78400
45769677,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,264877,Automatic,4x4,05-05-2023,Left wheel,White,12,48610
45809316,TOYOTA,Venza,2011,Jeep,Yes,Petrol,2.7,108398,Automatic,4x4,05-05-2023,Left wheel,Silver,12,72130
45805608,MERCEDES-BENZ,C 300,2010,Sedan,Yes,Petrol,3,118000,Tiptronic,Rear,05-05-2023,Left wheel,Black,12,219530
45771902,TOYOTA,Prius,2010,Jeep,Yes,Hybrid,1.8,256966,Automatic,Front,05-05-2023,Left wheel,Blue,12,25090
45744911,MERCEDES-BENZ,E 320,2004,Sedan,Yes,CNG,3.2,290000,Tiptronic,4x4,05-05-2023,Left wheel,Sky blue,10,156810
